direction,anomaly_type,witness_a,witness_b,descriptor_match,verdict_a,verdict_b,severity,details,anomaly_id
approx_threshold,one_measurement_flip_to_exact,W01675,W01676,nested design +1 row,not_exact,exact,high,alpha before=0.5819 after=1.0000,A01098
approx_threshold,one_measurement_flip_to_exact,W01677,W01678,nested design +1 row,not_exact,exact,high,alpha before=0.7710 after=1.0000,A01099
approx_threshold,one_measurement_flip_to_exact,W01679,W01680,nested design +1 row,not_exact,exact,high,alpha before=0.4178 after=1.0000,A01100
approx_threshold,one_measurement_flip_to_exact,W01681,W01682,nested design +1 row,not_exact,exact,high,alpha before=0.3743 after=1.0000,A01101
approx_threshold,one_measurement_flip_to_exact,W01683,W01684,nested design +1 row,not_exact,exact,high,alpha before=0.7281 after=1.0000,A01102
approx_threshold,one_measurement_flip_to_exact,W01685,W01686,nested design +1 row,not_exact,exact,high,alpha before=0.5147 after=1.0000,A01103
approx_threshold,one_measurement_flip_to_exact,W01687,W01688,nested design +1 row,not_exact,exact,high,alpha before=0.4523 after=1.0000,A01104
approx_threshold,one_measurement_flip_to_exact,W01689,W01690,nested design +1 row,not_exact,exact,high,alpha before=0.3959 after=1.0000,A01105
approx_threshold,one_measurement_flip_to_exact,W01691,W01692,nested design +1 row,not_exact,exact,high,alpha before=0.3085 after=1.0000,A01106
approx_threshold,one_measurement_flip_to_exact,W01693,W01694,nested design +1 row,not_exact,exact,high,alpha before=0.7299 after=1.0000,A01107
approx_threshold,one_measurement_flip_to_exact,W01695,W01696,nested design +1 row,not_exact,exact,high,alpha before=0.1955 after=1.0000,A01108
approx_threshold,one_measurement_flip_to_exact,W01697,W01698,nested design +1 row,not_exact,exact,high,alpha before=0.2080 after=1.0000,A01109
approx_threshold,one_measurement_flip_to_exact,W01699,W01700,nested design +1 row,not_exact,exact,high,alpha before=0.2500 after=1.0000,A01110
approx_threshold,one_measurement_flip_to_exact,W01701,W01702,nested design +1 row,not_exact,exact,high,alpha before=0.6038 after=1.0000,A01111
approx_threshold,one_measurement_flip_to_exact,W01703,W01704,nested design +1 row,not_exact,exact,high,alpha before=0.3577 after=1.0000,A01112
approx_threshold,one_measurement_flip_to_exact,W01705,W01706,nested design +1 row,not_exact,exact,high,alpha before=0.1550 after=1.0000,A01113
approx_threshold,one_measurement_flip_to_exact,W01707,W01708,nested design +1 row,not_exact,exact,high,alpha before=0.3702 after=1.0000,A01114
approx_threshold,one_measurement_flip_to_exact,W01709,W01710,nested design +1 row,not_exact,exact,high,alpha before=0.4563 after=1.0000,A01115
approx_threshold,one_measurement_flip_to_exact,W01711,W01712,nested design +1 row,not_exact,exact,high,alpha before=0.5241 after=1.0000,A01116
approx_threshold,one_measurement_flip_to_exact,W01713,W01714,nested design +1 row,not_exact,exact,high,alpha before=0.5061 after=1.0000,A01117
approx_threshold,one_measurement_flip_to_exact,W01715,W01716,nested design +1 row,not_exact,exact,high,alpha before=0.3697 after=1.0000,A01118
approx_threshold,one_measurement_flip_to_exact,W01717,W01718,nested design +1 row,not_exact,exact,high,alpha before=0.7154 after=1.0000,A01119
approx_threshold,one_measurement_flip_to_exact,W01719,W01720,nested design +1 row,not_exact,exact,high,alpha before=0.8401 after=1.0000,A01120
approx_threshold,one_measurement_flip_to_exact,W01721,W01722,nested design +1 row,not_exact,exact,high,alpha before=0.6911 after=1.0000,A01121
approx_threshold,one_measurement_flip_to_exact,W01723,W01724,nested design +1 row,not_exact,exact,high,alpha before=0.4027 after=1.0000,A01122
approx_threshold,one_measurement_flip_to_exact,W01725,W01726,nested design +1 row,not_exact,exact,high,alpha before=0.1709 after=1.0000,A01123
approx_threshold,one_measurement_flip_to_exact,W01727,W01728,nested design +1 row,not_exact,exact,high,alpha before=0.4925 after=1.0000,A01124
approx_threshold,one_measurement_flip_to_exact,W01729,W01730,nested design +1 row,not_exact,exact,high,alpha before=0.3689 after=1.0000,A01125
approx_threshold,one_measurement_flip_to_exact,W01731,W01732,nested design +1 row,not_exact,exact,high,alpha before=0.7923 after=1.0000,A01126
approx_threshold,one_measurement_flip_to_exact,W01733,W01734,nested design +1 row,not_exact,exact,high,alpha before=0.2602 after=1.0000,A01127
approx_threshold,one_measurement_flip_to_exact,W01735,W01736,nested design +1 row,not_exact,exact,high,alpha before=0.6049 after=1.0000,A01128
approx_threshold,one_measurement_flip_to_exact,W01737,W01738,nested design +1 row,not_exact,exact,high,alpha before=0.5503 after=1.0000,A01129
approx_threshold,one_measurement_flip_to_exact,W01739,W01740,nested design +1 row,not_exact,exact,high,alpha before=0.4819 after=1.0000,A01130
approx_threshold,one_measurement_flip_to_exact,W01741,W01742,nested design +1 row,not_exact,exact,high,alpha before=0.7305 after=1.0000,A01131
approx_threshold,one_measurement_flip_to_exact,W01743,W01744,nested design +1 row,not_exact,exact,high,alpha before=0.8773 after=1.0000,A01132
approx_threshold,one_measurement_flip_to_exact,W01745,W01746,nested design +1 row,not_exact,exact,high,alpha before=0.8226 after=1.0000,A01133
approx_threshold,one_measurement_flip_to_exact,W01747,W01748,nested design +1 row,not_exact,exact,high,alpha before=0.3773 after=1.0000,A01134
approx_threshold,one_measurement_flip_to_exact,W01749,W01750,nested design +1 row,not_exact,exact,high,alpha before=0.7583 after=1.0000,A01135
approx_threshold,one_measurement_flip_to_exact,W01751,W01752,nested design +1 row,not_exact,exact,high,alpha before=0.3215 after=1.0000,A01136
approx_threshold,one_measurement_flip_to_exact,W01753,W01754,nested design +1 row,not_exact,exact,high,alpha before=0.8587 after=1.0000,A01137
approx_threshold,one_measurement_flip_to_exact,W01755,W01756,nested design +1 row,not_exact,exact,high,alpha before=0.2346 after=1.0000,A01138
approx_threshold,one_measurement_flip_to_exact,W01757,W01758,nested design +1 row,not_exact,exact,high,alpha before=0.4478 after=1.0000,A01139
approx_threshold,one_measurement_flip_to_exact,W01759,W01760,nested design +1 row,not_exact,exact,high,alpha before=0.2328 after=1.0000,A01140
approx_threshold,one_measurement_flip_to_exact,W01761,W01762,nested design +1 row,not_exact,exact,high,alpha before=0.7771 after=1.0000,A01141
approx_threshold,one_measurement_flip_to_exact,W01763,W01764,nested design +1 row,not_exact,exact,high,alpha before=0.9632 after=1.0000,A01142
approx_threshold,one_measurement_flip_to_exact,W01765,W01766,nested design +1 row,not_exact,exact,high,alpha before=0.8413 after=1.0000,A01143
approx_threshold,one_measurement_flip_to_exact,W01767,W01768,nested design +1 row,not_exact,exact,high,alpha before=0.7230 after=1.0000,A01144
approx_threshold,one_measurement_flip_to_exact,W01769,W01770,nested design +1 row,not_exact,exact,high,alpha before=0.8323 after=1.0000,A01145
approx_threshold,one_measurement_flip_to_exact,W01771,W01772,nested design +1 row,not_exact,exact,high,alpha before=0.5841 after=1.0000,A01146
approx_threshold,one_measurement_flip_to_exact,W01773,W01774,nested design +1 row,not_exact,exact,high,alpha before=0.4867 after=1.0000,A01147
approx_threshold,one_measurement_flip_to_exact,W01775,W01776,nested design +1 row,not_exact,exact,high,alpha before=0.4939 after=1.0000,A01148
approx_threshold,one_measurement_flip_to_exact,W01777,W01778,nested design +1 row,not_exact,exact,high,alpha before=0.2025 after=1.0000,A01149
approx_threshold,one_measurement_flip_to_exact,W01779,W01780,nested design +1 row,not_exact,exact,high,alpha before=0.7212 after=1.0000,A01150
approx_threshold,one_measurement_flip_to_exact,W01781,W01782,nested design +1 row,not_exact,exact,high,alpha before=0.5320 after=1.0000,A01151
approx_threshold,one_measurement_flip_to_exact,W01783,W01784,nested design +1 row,not_exact,exact,high,alpha before=0.2961 after=1.0000,A01152
approx_threshold,one_measurement_flip_to_exact,W01785,W01786,nested design +1 row,not_exact,exact,high,alpha before=0.3402 after=1.0000,A01153
approx_threshold,one_measurement_flip_to_exact,W01787,W01788,nested design +1 row,not_exact,exact,high,alpha before=0.3908 after=1.0000,A01154
approx_threshold,one_measurement_flip_to_exact,W01789,W01790,nested design +1 row,not_exact,exact,high,alpha before=0.9343 after=1.0000,A01155
approx_threshold,one_measurement_flip_to_exact,W01791,W01792,nested design +1 row,not_exact,exact,high,alpha before=0.7026 after=1.0000,A01156
approx_threshold,one_measurement_flip_to_exact,W01793,W01794,nested design +1 row,not_exact,exact,high,alpha before=0.8263 after=1.0000,A01157
approx_threshold,one_measurement_flip_to_exact,W01795,W01796,nested design +1 row,not_exact,exact,high,alpha before=0.7337 after=1.0000,A01158
approx_threshold,one_measurement_flip_to_exact,W01797,W01798,nested design +1 row,not_exact,exact,high,alpha before=0.6855 after=1.0000,A01159
approx_threshold,one_measurement_flip_to_exact,W01799,W01800,nested design +1 row,not_exact,exact,high,alpha before=0.3006 after=1.0000,A01160
approx_threshold,one_measurement_flip_to_exact,W01801,W01802,nested design +1 row,not_exact,exact,high,alpha before=0.4071 after=1.0000,A01161
approx_threshold,one_measurement_flip_to_exact,W01803,W01804,nested design +1 row,not_exact,exact,high,alpha before=0.7557 after=1.0000,A01162
approx_threshold,one_measurement_flip_to_exact,W01805,W01806,nested design +1 row,not_exact,exact,high,alpha before=0.6288 after=1.0000,A01163
approx_threshold,one_measurement_flip_to_exact,W01807,W01808,nested design +1 row,not_exact,exact,high,alpha before=0.9621 after=1.0000,A01164
approx_threshold,one_measurement_flip_to_exact,W01809,W01810,nested design +1 row,not_exact,exact,high,alpha before=0.2561 after=1.0000,A01165
approx_threshold,one_measurement_flip_to_exact,W01811,W01812,nested design +1 row,not_exact,exact,high,alpha before=0.9814 after=1.0000,A01166
approx_threshold,one_measurement_flip_to_exact,W01813,W01814,nested design +1 row,not_exact,exact,high,alpha before=0.9502 after=1.0000,A01167
approx_threshold,one_measurement_flip_to_exact,W01815,W01816,nested design +1 row,not_exact,exact,high,alpha before=0.8689 after=1.0000,A01168
approx_threshold,one_measurement_flip_to_exact,W01817,W01818,nested design +1 row,not_exact,exact,high,alpha before=0.4876 after=1.0000,A01169
approx_threshold,one_measurement_flip_to_exact,W01819,W01820,nested design +1 row,not_exact,exact,high,alpha before=0.3160 after=1.0000,A01170
approx_threshold,one_measurement_flip_to_exact,W01821,W01822,nested design +1 row,not_exact,exact,high,alpha before=0.6781 after=1.0000,A01171
approx_threshold,one_measurement_flip_to_exact,W01823,W01824,nested design +1 row,not_exact,exact,high,alpha before=0.2389 after=1.0000,A01172
approx_threshold,one_measurement_flip_to_exact,W01825,W01826,nested design +1 row,not_exact,exact,high,alpha before=0.2771 after=1.0000,A01173
approx_threshold,one_measurement_flip_to_exact,W01827,W01828,nested design +1 row,not_exact,exact,high,alpha before=0.4394 after=1.0000,A01174
approx_threshold,one_measurement_flip_to_exact,W01829,W01830,nested design +1 row,not_exact,exact,high,alpha before=0.4289 after=1.0000,A01175
approx_threshold,one_measurement_flip_to_exact,W01831,W01832,nested design +1 row,not_exact,exact,high,alpha before=0.6851 after=1.0000,A01176
approx_threshold,one_measurement_flip_to_exact,W01833,W01834,nested design +1 row,not_exact,exact,high,alpha before=0.2145 after=1.0000,A01177
approx_threshold,one_measurement_flip_to_exact,W01835,W01836,nested design +1 row,not_exact,exact,high,alpha before=0.5914 after=1.0000,A01178
approx_threshold,one_measurement_flip_to_exact,W01837,W01838,nested design +1 row,not_exact,exact,high,alpha before=0.5166 after=1.0000,A01179
approx_threshold,one_measurement_flip_to_exact,W01839,W01840,nested design +1 row,not_exact,exact,high,alpha before=0.5592 after=1.0000,A01180
approx_threshold,one_measurement_flip_to_exact,W01841,W01842,nested design +1 row,not_exact,exact,high,alpha before=0.3276 after=1.0000,A01181
approx_threshold,one_measurement_flip_to_exact,W01843,W01844,nested design +1 row,not_exact,exact,high,alpha before=0.5926 after=1.0000,A01182
approx_threshold,one_measurement_flip_to_exact,W01845,W01846,nested design +1 row,not_exact,exact,high,alpha before=0.6898 after=1.0000,A01183
approx_threshold,one_measurement_flip_to_exact,W01847,W01848,nested design +1 row,not_exact,exact,high,alpha before=0.3182 after=1.0000,A01184
approx_threshold,one_measurement_flip_to_exact,W01849,W01850,nested design +1 row,not_exact,exact,high,alpha before=0.5215 after=1.0000,A01185
approx_threshold,one_measurement_flip_to_exact,W01851,W01852,nested design +1 row,not_exact,exact,high,alpha before=0.4087 after=1.0000,A01186
approx_threshold,one_measurement_flip_to_exact,W01853,W01854,nested design +1 row,not_exact,exact,high,alpha before=0.8410 after=1.0000,A01187
